Name,Stars,Review
Amira Mila Chan,5,"the fries were bad, but the sandwiches were great and tasty."
George Adel,4,طعم اللحمه غريبه وشكلها غريب والصوص اللي محطوط على اللحمه برده وحشه قوي اما ميكس المشاوي متوسط الكميه
Hadeer A. Morssy,5,Stop raising the prices plz 😂
Mohamed Reda,5,الطيار ممتاز في الخدمة بس الساندوتش صغير جداااااا مع انه Large
Lames.,1,الطلب م وصلنيش لسه والطيار تأخر مكتوب وصل ع اية اساس!!!
Aya Tarek,1,very very late delivery one hour after the expected time. the order received missing items. the worst experience
Dibs,1,طبق العربي ناقص
Aalaa Farid,1,البطاطس جات مقلي معاها حشره ؟؟؟؟؟؟؟؟؟؟؟؟؟؟!!!!!!!!!!!!!!
Mohamed Ismail Habashy,5,All good just food portion wasn’t very good
ahmed Khalid,1,الاكل متلججججج كاني مطلعه من الفريزر واللي وصله قليل الادب كان فاضل شويه ويرميه ف وشي
Shahd Emara,1,"It was with turkey and I asked for spiro spates .. if it’s not available, the restaurant should inform me"
Mostafa Mahmoud,1,طالب اوردر واحد شاورما فراخ كومبو لارج، اكسترا فرايز، اكسترا شاورما، اكسترا صوص تركي ، اكسترا مخلل، وواحد تومية، جالي كيس في باكت فرايز صغير فاضي وفيه ٩ قطع بطاطس بالعدد مرميين جوه الكيس البلاستيك ال support بتاع المنيوز مش شغال ودي حاجة سيئة و...
Bedo Basha,4,الاكل كان حلو بس للاسف بعتوا كولا بدل سبيرو سباتيس رفضت استلمهم و الدعم رجع قيمتهم محدش يقبل كولا او بيبسى محدش يشرب على دم اخواته
Mahmoud Hafez,5,M
omar medhat,1,my order had burnt chicken shawarma pieces!
Omar,5,Excellent
Farah,4,جميل جدا عاوزه اطلب منه دلوقتي مش عارفه اطلب ازاي
Mai Abd Elrazek,1,طالبه ساندوتش لارچ وجايلي ميديام وبارد والبطاطس كام بطاطسيه بالظبط 7 ولا 8 وواصل بارد كمان
Abdo,1,الفراخ جاية نيية اتقوا الله ماينفعش فراخ تطلع مش مستوية
Èslam Élghazaly,2,الأكل جي بارد الساعه ٦.١٥
Omnia Khaled,1,اسوء دليفيري الاورد بقاله اكتر من ساعتين
Salwa Hashem,5,شكرا
Rami,1,الفراخ كانت مليئة بالدهن والجلد
Raneem S. Ahmed,1,ليا باقي ١٠ جنيه الطيار قال انه هيفك و جاي مجاش اتصلت بس قال هيجي و برضوا مجاش !!!!!! انا اسيب الفلوس بمزاجي مش بمزاجه هو
Reem,5,So good as always+ fast delivery
Hassan Muhamed,5,Love it❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Emy Essam,1,سىء جدا الساندوتش صغير والكمية الفراخ صغيرة جدا مقارنة بسعره
Rowan Dawod,2,علبة الاكل كانت مفتوحة و العيش مقطوع منه جزء كانه متاكل، وساندوتش الشاورما جه حاجة تانية غير اللى طلبتها و كان طعمه سئ
Renad,5,helw
Ahmed Fouad,1,مكنتش حلوه
Omar Mohammed,4,يعني طالب وجبتين من غير اي اضافات وطلبت منكم تحطو ولو طحينة بدل التومية والعيش والمخلل ومش حاطين حاجة بدلهم ام البخل يا اخي
Abdalla Nassar,2,Was very cold
Osama,2,معدتي وجعتني
Asmaa Saied,2,Sandwich was very small
Reem,5,the best as usual.
Salma,1,food gone bad after half an hour
Hussam Muhammed,1,Bread was very bad not hot also taste didn’t hit my expectations as always despite everything delivery was early and good anything else was very bad food texture was disgusting. I wont order again from sultan ayuub
Mohamed Elmenoufy Yehia,3,late dilvery more than 60 mins.
adham salem,3,فطيرة الشاورما حجمها و حجم الحشو ما يساويش ١٠ جنيه.
Abdo Diaa,1,الثومية مجتش اصلا
youssef morad,4,زود الفراخ و قلل ثومية شويا
Mariam,5,المطعم اتأخر جدا في تحضير الساندوتش
Ayman Ghallab,5,Awesome
Mai,5,تحفه بس البطاطس جت قليلة في الوحبه جدا كانوا 23 وحده بالعدد اتمنى تكتروا بطاطس مع الواجبات🥹
Lames.,1,الطلب م وصلنيش لسه والطيار تأخر مكتوب وصل ع اية اساس!!!
Aya Tarek,1,very very late delivery one hour after the expected time. the order received missing items. the worst experience
Dibs,1,طبق العربي ناقص
Aalaa Farid,1,البطاطس جات مقلي معاها حشره ؟؟؟؟؟؟؟؟؟؟؟؟؟؟!!!!!!!!!!!!!!
Mohamed Ismail Habashy,5,All good just food portion wasn’t very good
ahmed Khalid,1,الاكل متلججججج كاني مطلعه من الفريزر واللي وصله قليل الادب كان فاضل شويه ويرميه ف وشي
Shahd Emara,1,"It was with turkey and I asked for spiro spates .. if it’s not available, the restaurant should inform me"
Mostafa Mahmoud,1,طالب اوردر واحد شاورما فراخ كومبو لارج، اكسترا فرايز، اكسترا شاورما، اكسترا صوص تركي ، اكسترا مخلل، وواحد تومية، جالي كيس في باكت فرايز صغير فاضي وفيه ٩ قطع بطاطس بالعدد مرميين جوه الكيس البلاستيك ال support بتاع المنيوز مش شغال ودي حاجة سيئة و...
Bedo Basha,4,الاكل كان حلو بس للاسف بعتوا كولا بدل سبيرو سباتيس رفضت استلمهم و الدعم رجع قيمتهم محدش يقبل كولا او بيبسى محدش يشرب على دم اخواته
Mahmoud Hafez,5,M
omar medhat,1,my order had burnt chicken shawarma pieces!
Omar,5,Excellent
Farah,4,جميل جدا عاوزه اطلب منه دلوقتي مش عارفه اطلب ازاي
Mai Abd Elrazek,1,طالبه ساندوتش لارچ وجايلي ميديام وبارد والبطاطس كام بطاطسيه بالظبط 7 ولا 8 وواصل بارد كمان
Abdo,1,الفراخ جاية نيية اتقوا الله ماينفعش فراخ تطلع مش مستوية
Èslam Élghazaly,2,الأكل جي بارد الساعه ٦.١٥
Omnia Khaled,1,اسوء دليفيري الاورد بقاله اكتر من ساعتين
Salwa Hashem,5,شكرا
Rami,1,الفراخ كانت مليئة بالدهن والجلد
Raneem S. Ahmed,1,ليا باقي ١٠ جنيه الطيار قال انه هيفك و جاي مجاش اتصلت بس قال هيجي و برضوا مجاش !!!!!! انا اسيب الفلوس بمزاجي مش بمزاجه هو
Reem,5,So good as always+ fast delivery
Hassan Muhamed,5,Love it❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Emy Essam,1,سىء جدا الساندوتش صغير والكمية الفراخ صغيرة جدا مقارنة بسعره
Rowan Dawod,2,علبة الاكل كانت مفتوحة و العيش مقطوع منه جزء كانه متاكل، وساندوتش الشاورما جه حاجة تانية غير اللى طلبتها و كان طعمه سئ
Renad,5,helw
Ahmed Fouad,1,مكنتش حلوه
Omar Mohammed,4,يعني طالب وجبتين من غير اي اضافات وطلبت منكم تحطو ولو طحينة بدل التومية والعيش والمخلل ومش حاطين حاجة بدلهم ام البخل يا اخي
Abdalla Nassar,2,Was very cold
Osama,2,معدتي وجعتني
Asmaa Saied,2,Sandwich was very small
Reem,5,the best as usual.
Salma,1,food gone bad after half an hour
Hussam Muhammed,1,Bread was very bad not hot also taste didn’t hit my expectations as always despite everything delivery was early and good anything else was very bad food texture was disgusting. I wont order again from sultan ayuub
Mohamed Elmenoufy Yehia,3,late dilvery more than 60 mins.
adham salem,3,فطيرة الشاورما حجمها و حجم الحشو ما يساويش ١٠ جنيه.
Abdo Diaa,1,الثومية مجتش اصلا
youssef morad,4,زود الفراخ و قلل ثومية شويا
Mariam,5,المطعم اتأخر جدا في تحضير الساندوتش
Ayman Ghallab,5,Awesome
Mai,5,تحفه بس البطاطس جت قليلة في الوحبه جدا كانوا 23 وحده بالعدد اتمنى تكتروا بطاطس مع الواجبات🥹
Lames.,1,الطلب م وصلنيش لسه والطيار تأخر مكتوب وصل ع اية اساس!!!
Aya Tarek,1,very very late delivery one hour after the expected time. the order received missing items. the worst experience
Dibs,1,طبق العربي ناقص
Aalaa Farid,1,البطاطس جات مقلي معاها حشره ؟؟؟؟؟؟؟؟؟؟؟؟؟؟!!!!!!!!!!!!!!
Mohamed Ismail Habashy,5,All good just food portion wasn’t very good
ahmed Khalid,1,الاكل متلججججج كاني مطلعه من الفريزر واللي وصله قليل الادب كان فاضل شويه ويرميه ف وشي
Shahd Emara,1,"It was with turkey and I asked for spiro spates .. if it’s not available, the restaurant should inform me"
Mostafa Mahmoud,1,طالب اوردر واحد شاورما فراخ كومبو لارج، اكسترا فرايز، اكسترا شاورما، اكسترا صوص تركي ، اكسترا مخلل، وواحد تومية، جالي كيس في باكت فرايز صغير فاضي وفيه ٩ قطع بطاطس بالعدد مرميين جوه الكيس البلاستيك ال support بتاع المنيوز مش شغال ودي حاجة سيئة و...
Bedo Basha,4,الاكل كان حلو بس للاسف بعتوا كولا بدل سبيرو سباتيس رفضت استلمهم و الدعم رجع قيمتهم محدش يقبل كولا او بيبسى محدش يشرب على دم اخواته
Mahmoud Hafez,5,M
omar medhat,1,my order had burnt chicken shawarma pieces!
Omar,5,Excellent
Farah,4,جميل جدا عاوزه اطلب منه دلوقتي مش عارفه اطلب ازاي
Mai Abd Elrazek,1,طالبه ساندوتش لارچ وجايلي ميديام وبارد والبطاطس كام بطاطسيه بالظبط 7 ولا 8 وواصل بارد كمان
Abdo,1,الفراخ جاية نيية اتقوا الله ماينفعش فراخ تطلع مش مستوية
Èslam Élghazaly,2,الأكل جي بارد الساعه ٦.١٥
Omnia Khaled,1,اسوء دليفيري الاورد بقاله اكتر من ساعتين
Salwa Hashem,5,شكرا
Rami,1,الفراخ كانت مليئة بالدهن والجلد
Raneem S. Ahmed,1,ليا باقي ١٠ جنيه الطيار قال انه هيفك و جاي مجاش اتصلت بس قال هيجي و برضوا مجاش !!!!!! انا اسيب الفلوس بمزاجي مش بمزاجه هو
Reem,5,So good as always+ fast delivery
Hassan Muhamed,5,Love it❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Emy Essam,1,سىء جدا الساندوتش صغير والكمية الفراخ صغيرة جدا مقارنة بسعره
Rowan Dawod,2,علبة الاكل كانت مفتوحة و العيش مقطوع منه جزء كانه متاكل، وساندوتش الشاورما جه حاجة تانية غير اللى طلبتها و كان طعمه سئ
Renad,5,helw
Ahmed Fouad,1,مكنتش حلوه
Omar Mohammed,4,يعني طالب وجبتين من غير اي اضافات وطلبت منكم تحطو ولو طحينة بدل التومية والعيش والمخلل ومش حاطين حاجة بدلهم ام البخل يا اخي
Abdalla Nassar,2,Was very cold
Osama,2,معدتي وجعتني
Asmaa Saied,2,Sandwich was very small
Reem,5,the best as usual.
Salma,1,food gone bad after half an hour
Hussam Muhammed,1,Bread was very bad not hot also taste didn’t hit my expectations as always despite everything delivery was early and good anything else was very bad food texture was disgusting. I wont order again from sultan ayuub
Mohamed Elmenoufy Yehia,3,late dilvery more than 60 mins.
adham salem,3,فطيرة الشاورما حجمها و حجم الحشو ما يساويش ١٠ جنيه.
Abdo Diaa,1,الثومية مجتش اصلا
youssef morad,4,زود الفراخ و قلل ثومية شويا
Mariam,5,المطعم اتأخر جدا في تحضير الساندوتش
Ayman Ghallab,5,Awesome
Mai,5,تحفه بس البطاطس جت قليلة في الوحبه جدا كانوا 23 وحده بالعدد اتمنى تكتروا بطاطس مع الواجبات🥹
Lames.,1,الطلب م وصلنيش لسه والطيار تأخر مكتوب وصل ع اية اساس!!!
Aya Tarek,1,very very late delivery one hour after the expected time. the order received missing items. the worst experience
Dibs,1,طبق العربي ناقص
Aalaa Farid,1,البطاطس جات مقلي معاها حشره ؟؟؟؟؟؟؟؟؟؟؟؟؟؟!!!!!!!!!!!!!!
Mohamed Ismail Habashy,5,All good just food portion wasn’t very good
ahmed Khalid,1,الاكل متلججججج كاني مطلعه من الفريزر واللي وصله قليل الادب كان فاضل شويه ويرميه ف وشي
Shahd Emara,1,"It was with turkey and I asked for spiro spates .. if it’s not available, the restaurant should inform me"
Mostafa Mahmoud,1,طالب اوردر واحد شاورما فراخ كومبو لارج، اكسترا فرايز، اكسترا شاورما، اكسترا صوص تركي ، اكسترا مخلل، وواحد تومية، جالي كيس في باكت فرايز صغير فاضي وفيه ٩ قطع بطاطس بالعدد مرميين جوه الكيس البلاستيك ال support بتاع المنيوز مش شغال ودي حاجة سيئة و...
Bedo Basha,4,الاكل كان حلو بس للاسف بعتوا كولا بدل سبيرو سباتيس رفضت استلمهم و الدعم رجع قيمتهم محدش يقبل كولا او بيبسى محدش يشرب على دم اخواته
Mahmoud Hafez,5,M
omar medhat,1,my order had burnt chicken shawarma pieces!
Omar,5,Excellent
Farah,4,جميل جدا عاوزه اطلب منه دلوقتي مش عارفه اطلب ازاي
Mai Abd Elrazek,1,طالبه ساندوتش لارچ وجايلي ميديام وبارد والبطاطس كام بطاطسيه بالظبط 7 ولا 8 وواصل بارد كمان
Abdo,1,الفراخ جاية نيية اتقوا الله ماينفعش فراخ تطلع مش مستوية
Èslam Élghazaly,2,الأكل جي بارد الساعه ٦.١٥
Omnia Khaled,1,اسوء دليفيري الاورد بقاله اكتر من ساعتين
Salwa Hashem,5,شكرا
Rami,1,الفراخ كانت مليئة بالدهن والجلد
Raneem S. Ahmed,1,ليا باقي ١٠ جنيه الطيار قال انه هيفك و جاي مجاش اتصلت بس قال هيجي و برضوا مجاش !!!!!! انا اسيب الفلوس بمزاجي مش بمزاجه هو
Reem,5,So good as always+ fast delivery
Hassan Muhamed,5,Love it❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Emy Essam,1,سىء جدا الساندوتش صغير والكمية الفراخ صغيرة جدا مقارنة بسعره
Rowan Dawod,2,علبة الاكل كانت مفتوحة و العيش مقطوع منه جزء كانه متاكل، وساندوتش الشاورما جه حاجة تانية غير اللى طلبتها و كان طعمه سئ
Renad,5,helw
Ahmed Fouad,1,مكنتش حلوه
Omar Mohammed,4,يعني طالب وجبتين من غير اي اضافات وطلبت منكم تحطو ولو طحينة بدل التومية والعيش والمخلل ومش حاطين حاجة بدلهم ام البخل يا اخي
Abdalla Nassar,2,Was very cold
Osama,2,معدتي وجعتني
Asmaa Saied,2,Sandwich was very small
Reem,5,the best as usual.
Salma,1,food gone bad after half an hour
Hussam Muhammed,1,Bread was very bad not hot also taste didn’t hit my expectations as always despite everything delivery was early and good anything else was very bad food texture was disgusting. I wont order again from sultan ayuub
Mohamed Elmenoufy Yehia,3,late dilvery more than 60 mins.
adham salem,3,فطيرة الشاورما حجمها و حجم الحشو ما يساويش ١٠ جنيه.
Abdo Diaa,1,الثومية مجتش اصلا
youssef morad,4,زود الفراخ و قلل ثومية شويا
Mariam,5,المطعم اتأخر جدا في تحضير الساندوتش
Ayman Ghallab,5,Awesome
Mai,5,تحفه بس البطاطس جت قليلة في الوحبه جدا كانوا 23 وحده بالعدد اتمنى تكتروا بطاطس مع الواجبات🥹
Lames.,1,الطلب م وصلنيش لسه والطيار تأخر مكتوب وصل ع اية اساس!!!
Aya Tarek,1,very very late delivery one hour after the expected time. the order received missing items. the worst experience
Dibs,1,طبق العربي ناقص
Aalaa Farid,1,البطاطس جات مقلي معاها حشره ؟؟؟؟؟؟؟؟؟؟؟؟؟؟!!!!!!!!!!!!!!
Mohamed Ismail Habashy,5,All good just food portion wasn’t very good
ahmed Khalid,1,الاكل متلججججج كاني مطلعه من الفريزر واللي وصله قليل الادب كان فاضل شويه ويرميه ف وشي
Shahd Emara,1,"It was with turkey and I asked for spiro spates .. if it’s not available, the restaurant should inform me"
Mostafa Mahmoud,1,طالب اوردر واحد شاورما فراخ كومبو لارج، اكسترا فرايز، اكسترا شاورما، اكسترا صوص تركي ، اكسترا مخلل، وواحد تومية، جالي كيس في باكت فرايز صغير فاضي وفيه ٩ قطع بطاطس بالعدد مرميين جوه الكيس البلاستيك ال support بتاع المنيوز مش شغال ودي حاجة سيئة و...
Bedo Basha,4,الاكل كان حلو بس للاسف بعتوا كولا بدل سبيرو سباتيس رفضت استلمهم و الدعم رجع قيمتهم محدش يقبل كولا او بيبسى محدش يشرب على دم اخواته
Mahmoud Hafez,5,M
omar medhat,1,my order had burnt chicken shawarma pieces!
Omar,5,Excellent
Farah,4,جميل جدا عاوزه اطلب منه دلوقتي مش عارفه اطلب ازاي
Mai Abd Elrazek,1,طالبه ساندوتش لارچ وجايلي ميديام وبارد والبطاطس كام بطاطسيه بالظبط 7 ولا 8 وواصل بارد كمان
Abdo,1,الفراخ جاية نيية اتقوا الله ماينفعش فراخ تطلع مش مستوية
Èslam Élghazaly,2,الأكل جي بارد الساعه ٦.١٥
Omnia Khaled,1,اسوء دليفيري الاورد بقاله اكتر من ساعتين
Salwa Hashem,5,شكرا
Rami,1,الفراخ كانت مليئة بالدهن والجلد
Raneem S. Ahmed,1,ليا باقي ١٠ جنيه الطيار قال انه هيفك و جاي مجاش اتصلت بس قال هيجي و برضوا مجاش !!!!!! انا اسيب الفلوس بمزاجي مش بمزاجه هو
Reem,5,So good as always+ fast delivery
Hassan Muhamed,5,Love it❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Emy Essam,1,سىء جدا الساندوتش صغير والكمية الفراخ صغيرة جدا مقارنة بسعره
Rowan Dawod,2,علبة الاكل كانت مفتوحة و العيش مقطوع منه جزء كانه متاكل، وساندوتش الشاورما جه حاجة تانية غير اللى طلبتها و كان طعمه سئ
Renad,5,helw
Ahmed Fouad,1,مكنتش حلوه
Omar Mohammed,4,يعني طالب وجبتين من غير اي اضافات وطلبت منكم تحطو ولو طحينة بدل التومية والعيش والمخلل ومش حاطين حاجة بدلهم ام البخل يا اخي
Abdalla Nassar,2,Was very cold
Osama,2,معدتي وجعتني
Asmaa Saied,2,Sandwich was very small
Reem,5,the best as usual.
Salma,1,food gone bad after half an hour
Hussam Muhammed,1,Bread was very bad not hot also taste didn’t hit my expectations as always despite everything delivery was early and good anything else was very bad food texture was disgusting. I wont order again from sultan ayuub
Mohamed Elmenoufy Yehia,3,late dilvery more than 60 mins.
adham salem,3,فطيرة الشاورما حجمها و حجم الحشو ما يساويش ١٠ جنيه.
Abdo Diaa,1,الثومية مجتش اصلا
youssef morad,4,زود الفراخ و قلل ثومية شويا
Mariam,5,المطعم اتأخر جدا في تحضير الساندوتش
Ayman Ghallab,5,Awesome
Mai,5,تحفه بس البطاطس جت قليلة في الوحبه جدا كانوا 23 وحده بالعدد اتمنى تكتروا بطاطس مع الواجبات🥹
Mohamed El-Qadi,5,
Tarek Nasr,5,keep the good work
Osama Taha M.,3,سندوتش الشاورما كان كله عيش والفراخ قليلة جدا بالرغم إنه غالي والفتة غرقانة زيت ... كان زمان بيتحط عليها صوص أحمر جميل لكن دلوقتي الصوص كله زيت
queen,1,الكميات صغيرة جدا وانا طالبة لارچ الحجم اللى واصل ميتقالش عليه ميديم حتى
Reem,5,"fast delivery, and the food was too good as always."
يوسف محمد,1,طيار بارد معندوش دم باديله حساب الاوردر 150 جنيه مش عاجبه بقوله الحساب مظبوط بيقولي انت عايز باقي يعني راح بصلي و ماشي اكن انا شغال عنده
Ans Mohamed,1,وحش جدا و طميه لحمه اقل من معداد و سندوتش اصغر مع اني طلبه كبير و بطاطس مكنتش مستويه كويس
Noha Mohamed,2,الساندوتش فاضي وحرفيا مليان صوص وبطاطس فين الشاورما نفسها !!!!!!
Marina Farid,1,الحجم صغير جدا بشكل مش طبيعي ، انا مش فاهمة الساندوتش ده ازاي لارچ ؟!!! اومال ال small عامل ازاى ؟!
AL HOUT,5,زودو الكمية ياجدعاااان
Amany Seif El-Nasr,1,في صنف ناقص في الاوردر
Ahmed Maher,1,الاوردر اخد ساعتين ونص
waleed Ali,4,كنت طالب سندوتشات و الاوردر جه فته شاورما
Ahmed Nabil,1,اولا الساندوتش فاضي ووج أ كبير منه عيش
Hassan Mercado,1,Fries missing
Omar Adel,1,اسوء طبق عربي لحم بالتاريخ الساندوتش متوزع فيه اللحمة غلط لدرجة ان كان فيه قطعة فيها بصل بس و كمية بصل غريبة و الدريسنج في حتة و اللحم ف حتة الصراحة اسوء تجربة
Amira Mila Chan,5,"the fries were bad, but the sandwiches were great and tasty."
George Adel,4,طعم اللحمه غريبه وشكلها غريب والصوص اللي محطوط على اللحمه برده وحشه قوي اما ميكس المشاوي متوسط الكميه
Hadeer A. Morssy,5,Stop raising the prices plz 😂
Mohamed Reda,5,الطيار ممتاز في الخدمة بس الساندوتش صغير جداااااا مع انه Large
Salma Abdelkarim,3,It took so long to recieve the food
Mohammed,1,الشاورما مش مستويه حرفيا واضح انها اتقطعت قبل ما تستوي سيئه جدا و فيها جلد و الطعم الني و الزفاره لا تحتمل غير راضي ابدا اني ادفع فلوس على حاجه بالشكل دا، سلطان ايوب محل ممتاز عاده الاوردر دا شكلو كان في زحمه ولا حاجه غير قابل للاكل ابدا
Seif Eldean Nasser,1,Didn’t arrive
Mohamed Salah,5,..
eman mahmoud,3,الشاورمه مش سخنه والحشو قليل
Dina Gamal,1,كانت تجربة سيئة و الاكل طعمه مكانش حلو و كان طعم الصوص الى فيه غريب
Amr Hassan,1,😤😤
Hazem Belal,5,راجل قمة في الاحترام و الرقي
Yousef Salah Abdallah,5,bam
fatyma,1,I got the wrong order
Ghada Taman,5,الاكل سئ جدا وفته الشاورما غريبه وطعمها ملوش علاقه بالشاورما ومفيهاش توميه ولاحتي علب توميه والعيش مليان زيت والصلصه وحشه جدااااااا
ghada,1,طلبت تفس الطلب الى عملت عنه ريفيو مش حلو من يومين .. عشان اعرف فيه اهتمام بالريفيوز الى بتتصلوا تزعجونا بيها ... وطبعا تفس الكومينت اتكرر .. مافيش اى اهتمام بالريفيو .. مش هاطلب الاوردر دا تانى ... 👎🏻 وياريت محدش يتصل بيا ياخد اى فيد باك عن اى اورد...
Heba Bahaa,5,الطعم مقبول بس في تغيير عن مستوى زمان اللي متعودة علية
Mohamed Ramzy,3,ال لارج حجم صغير جدا
ghada,2,السندوتش جه مفرول ومبهدل جدا مايتاكلش سندوتش ... ايه المشكله لما تقسموه اتنين مثلا يعنى بدل البهدلة الى وصل بيها 😬👋🏻
Mohamed Saleh,1,الفته ف الصورة حاجه وفي الحقيقة حاجه تانيه خاالص العلبة نصها حرااام فيها التمن ده والتتبيله بتاعتها مش حلوة
Omar,5,El akl bs bard
Ahmed Abdelaal,1,يعني لما اشتري ٢ ساندوتش شاورما سبيشيال ب ٣٠٠ج و في الاخر يجي بعيش بايت و بيتفرول يبقي حرام الفلوس البتدفع عندكم السندوتش مش مستحمل يتمسك حتي! فرع سئ جدا
Mona Elokaby,1,وجبه كفته فالصوره معاها رز وجاي سندوتش متقطع!!
Heba Bahaa,3,السندوتش فاضي مقارنه لاخر مرة قبلها اشتريه يعني السعر زاد و كميه الكباب داخل السندوتش قلت مش حتشتريه تاني 😔
Dina,2,رنت
Osama khalil,4,Very small portions of fries
Omar,1,Worst order ever !!!
Abdullah,2,اا
Islam Naem,5,اللي وصل الطلب قمة في الأدب والذوق والاحترام وبشوش الوجه الله يباركله فعلا
Ahmed Nezar,5,😇
Kenzie,1,"even though i ordered extra sauces, the sandwich lacked any sauce and was so tasteless. So disappointed"
Hazem,1,الي بيوصل كان اوسخ راجل وصلي مش عاوز يدي باقي و مشى وخد الباقي كله و شتمنا بالاهل والله لولا ان اخويا الصغير هو الي فتح كنت فشخته
Mohamed Aref,5,Good
Omar Mansi,4,This was the smallest large shawerma sandwich i ever ordered and definitely there were no jalapeños at all
Hossam,5,Great driver
Mohamed,1,طلبت الاورد بدون بصل و كتبت كده و جالي ببصل و كان بارد جدا
Remon Adel,3,Very small size for the medium one and too much pickles.
Mohamed Ezzat,5,السلطان ايوب ف حته تانيه
يونس,5,بيك شاورما الدجاج كان ممتاز بس الشيف محتاج يبقى كريم سيكا في كمية الشاورما 😀 وساندوتش الكباب بردو رهيب ..استمروا 👏
Abdelrahman Bahaa,2,The food was not well cooked and it was also cold.
Omar Saeed,1,The food didn’t come in the first place
Mohamed Khaled Ibrahim,2,Sandwiches are basically bread with scanty fillings and higher prices!
Reham Dahab,4,Bh
Gaafar,3,Go
Abdulrahman Mohammed,1,في حاجات ناقصه في الطلب وطعم الصوص شيء جدا
khalid mahmoud,5,مستلمتش البطاطس
Malak Muhmmed,1,جوده الاكل مش احسن حاجه و الشاورما فيها طعم غريب ادتله فرصه اكتر من مره بس كل مره مفيش تحسن
Ali Eid,2,كنت في اضافات اتحاسبت عليها ومجتش
Yasmine Fawzy,3,الفرق في الكميه ولا حاجه بين طبق الفته الميديم واللارچ والسعر مبالغ فيه
Dina Metwalli,5,No change of money
Maryam,5,التوصيل متأخر جدا
noha,5,بالرغم من التعليقات السلبية وكنت خايفة الاكل يجيلي وحش لكن الاكل بجد كان حلو اوي
Bassel Awad,1,للاسف دليفري حاسس انو شغال غصب عنو دا ايه دا طلب ناقص وحاجه خرا الله يكرم النعمه بس
Bassel Awad,5,بصراحة ابداع والله فاخر من الاخر من افضل مطاعم الشاورما ❤️❤️❤️
Rofyda,1,الاكل جه متأخر وبارد جدا ومبهدل ومش كامل
Mahd Hegazy,1,I didn’t received the orderrrrrrrrrd
Sama Almoataz,5,.
sally,4,Chicken was raw
Rasha ali,3,ورق العنب وبوريك الجبنه مش حلوين والبطاطس وحشه جدا
Islam Mohammed,3,Food used to be better Bad quality for this order
Yasmeen Elkhodairy,1,الاوردر وصلي غلط طلبت سيزر سلاد كلها خس و احظة طماطم فقط و مفيش شاورما نهائي وساندويتش الشاورما كله بطاطس و كام قطعة شاورما صغيرة
Salma Mohamed,1,الكمية في السندوتش بقت حاجة فضيحة الصراحة
جابر الحداد,1,ما قدرنا نميز بين الطلبات لانه انتم مش حاطين علامة
Yahia Kassem,2,العيش بايت والاكل بارد
Mohamed Raafat,5,Good
eman mahmoud,5,رائع
Nada,5,Perfect
Mohamed Raafat,5,Good
Heba Bahaa,3,الكميه اقل من نفس المقاس الفتره اللي فاتت و الشاورما اقل
haidy ahmed,1,too much tomato sauce on sandwich and fill it with batats no shawarma and batats محروقة
Yassin fathallah,5,Good
Hana Hany,1,I received spicy shawerma ! I ordered it regular
dodda ahmed,1,سئ جدا جدا مش ممكن اجيب منه تاني اصبت منه بقئ واعياء شديد انا كتبت الريفيو عشان احذر الناس منه ومايحصلهمش زيي لو اعرف اديهم زيرو بس مانفعش للاسف
Abdallah Haitham,1,الشاورما فراخ ليس لها أي علاقه بالشاورما و البطاطس اللي موجود ف السندوتش بايته وسيئه جدا والسندوتش كا مجمل تجربه غير مرضيه
Yasmine Fawzy,1,العيش داخل الفته غير طازج وسيء من اسوأ المرات اللي طلبت فيها
